elevation_m,slope_deg,ndvi,lst_celsius,rainfall_annual_mm,soil_moisture,clay_iron_ratio,ferrous_iron_index,latitude,longitude,dist_to_fault_km,standardized_lithology,mn_present,country
321.32,4.67,0.5,30.9,1250.0,0.352,3.02,1.71,-1.730013,13.086455,5.53,Alluvium_Unconsolidated,0,Gabon
346.49,6.47,0.202,33.68,1101.5,0.205,2.12,1.7,-1.396018,13.526823,5.51,Alluvium_Unconsolidated,0,Gabon
356.2,1.55,0.49,29.0,972.5,0.358,2.98,1.48,-1.765491,13.746267,5.07,Alluvium_Unconsolidated,1,Gabon
335.04,5.11,0.5,31.46,1249.8,0.351,2.91,1.77,-1.727004,13.10612,5.78,Alluvium_Unconsolidated,0,Gabon
342.25,5.4,0.206,31.88,1249.2,0.218,2.15,1.5,-1.442853,13.120072,2.74,Alluvium_Unconsolidated,0,Gabon
354.67,7.48,0.217,35.78,1227.0,0.201,3.2,1.43,-1.366154,13.251422,5.2,Alluvium_Unconsolidated,0,Gabon
387.93,7.65,0.38,36.16,1221.7,0.222,2.23,1.92,-1.236603,13.269333,5.13,Alluvium_Unconsolidated,1,Gabon
311.15,5.97,0.358,32.78,1246.9,0.283,1.61,1.35,-1.576148,13.148684,5.09,Alluvium_Unconsolidated,0,Gabon
340.75,3.68,0.433,29.9,1248.1,0.312,2.42,1.31,-1.629799,13.044409,4.45,Alluvium_Unconsolidated,1,Gabon
361.44,5.35,0.251,31.81,1066.6,0.201,1.6,1.6,-1.328759,13.58582,2.34,Alluvium_Unconsolidated,1,Gabon
343.65,1.69,0.217,29.01,977.6,0.201,1.86,2.27,-1.365551,13.737117,3.82,Alluvium_Unconsolidated,0,Gabon
313.7,7.22,0.458,35.2,1233.1,0.323,1.66,1.84,-1.651187,13.228178,4.02,Alluvium_Unconsolidated,0,Gabon
307.0,7.3,0.317,35.37,1134.1,0.268,3.15,2.2,-1.54846,13.468993,5.79,Alluvium_Unconsolidated,1,Gabon
330.24,5.31,0.492,31.75,1065.4,0.358,2.1,2.02,-1.7608,13.587931,3.15,Alluvium_Unconsolidated,0,Gabon
321.76,4.25,0.219,30.44,1249.6,0.226,1.73,1.57,-1.464365,13.068449,5.52,Alluvium_Unconsolidated,0,Gabon
342.09,1.73,0.5,29.01,968.6,0.352,3.17,1.58,-1.732224,13.753242,5.8,Alluvium_Unconsolidated,0,Gabon
317.27,4.13,0.312,30.31,1034.0,0.266,2.8,2.5,-1.545218,13.640195,1.43,Alluvium_Unconsolidated,0,Gabon
338.61,5.55,0.496,32.11,1072.4,0.356,2.11,2.11,-1.751232,13.576151,3.03,Alluvium_Unconsolidated,1,Gabon
319.76,1.92,0.218,29.03,982.6,0.226,1.67,2.49,-1.463769,13.728146,4.76,Alluvium_Unconsolidated,0,Gabon
323.89,7.34,0.347,35.46,1136.1,0.279,3.04,2.27,-1.568906,13.465231,5.39,Alluvium_Unconsolidated,1,Gabon
367.12,6.84,0.311,34.4,1239.2,0.208,3.03,1.94,-1.282845,13.200177,2.46,Alluvium_Unconsolidated,1,Gabon
375.96,7.81,0.398,36.55,1214.5,0.228,1.99,1.9,-1.223752,13.291755,5.77,Alluvium_Unconsolidated,0,Gabon
312.47,8.0,0.446,37.0,1192.2,0.317,1.8,2.21,-1.639943,13.349953,5.15,Alluvium_Unconsolidated,0,Gabon
311.4,2.45,0.293,29.17,994.2,0.258,2.26,2.48,-1.531743,13.707838,5.02,Alluvium_Unconsolidated,0,Gabon
364.59,8.0,0.311,37.0,1190.2,0.208,2.13,1.45,-1.282804,13.354684,5.47,Alluvium_Unconsolidated,0,Gabon
366.76,7.99,0.38,36.99,1186.8,0.222,1.75,1.6,-1.236624,13.362412,5.39,Alluvium_Unconsolidated,0,Gabon
300.45,6.88,0.41,34.49,1116.6,0.303,2.91,2.46,-1.611715,13.500418,4.63,Alluvium_Unconsolidated,0,Gabon
341.23,7.62,0.201,36.1,1150.9,0.207,2.76,1.47,-1.405472,13.437363,1.76,Alluvium_Unconsolidated,0,Gabon
344.53,7.96,0.471,36.9,1202.9,0.36,2.19,2.5,-1.791497,13.323605,2.98,Alluvium_Unconsolidated,0,Gabon
343.3,5.96,0.2,32.76,1084.7,0.208,2.07,1.86,-1.409086,13.55547,5.64,Alluvium_Unconsolidated,0,Gabon
390.25,1.62,0.406,29.0,970.9,0.23,3.12,1.65,-1.218532,13.749164,1.63,Alluvium_Unconsolidated,0,Gabon
355.56,4.11,0.219,30.29,1249.3,0.201,2.55,2.06,-1.362427,13.062347,1.95,Alluvium_Unconsolidated,1,Gabon
340.86,7.56,0.204,35.96,1224.7,0.216,3.01,1.3,-1.437232,13.259354,5.21,Alluvium_Unconsolidated,0,Gabon
321.78,7.17,0.303,35.08,1234.1,0.262,1.92,1.39,-1.538609,13.223794,4.38,Alluvium_Unconsolidated,1,Gabon
320.74,1.84,0.231,29.02,980.7,0.232,1.73,2.5,-1.479431,13.731563,5.29,Alluvium_Unconsolidated,0,Gabon
333.69,2.46,0.493,29.17,994.4,0.357,2.85,1.62,-1.758144,13.707541,4.2,Alluvium_Unconsolidated,0,Gabon
327.04,7.82,0.5,36.57,1213.8,0.351,1.83,2.37,-1.727157,13.293543,1.86,Alluvium_Unconsolidated,0,Gabon
328.42,5.34,0.238,31.8,1249.3,0.236,1.79,1.38,-1.486579,13.117257,5.21,Alluvium_Unconsolidated,0,Gabon
321.95,3.91,0.5,30.1,1248.8,0.353,3.14,1.62,-1.732961,13.053892,4.63,Alluvium_Unconsolidated,0,Gabon
358.29,5.26,0.5,31.67,1063.9,0.351,2.43,2.17,-1.726843,13.590359,1.03,Alluvium_Unconsolidated,0,Gabon
324.37,6.76,0.388,34.25,1240.2,0.294,1.6,1.5,-1.596098,13.195018,5.45,Alluvium_Unconsolidated,0,Gabon
312.9,2.41,0.414,29.16,993.4,0.304,2.98,2.26,-1.614744,13.709272,1.92,Alluvium_Unconsolidated,1,Gabon
381.89,3.66,0.267,29.89,1022.4,0.202,1.85,1.78,-1.315034,13.659634,3.75,Alluvium_Unconsolidated,0,Gabon
320.37,7.04,0.376,34.81,1122.8,0.29,3.02,2.39,-1.588509,13.489391,5.28,Alluvium_Unconsolidated,0,Gabon
381.1,6.36,0.427,33.47,1097.6,0.237,2.08,1.32,-1.202567,13.533479,5.16,Alluvium_Unconsolidated,0,Gabon
362.68,2.3,0.31,29.12,956.7,0.208,2.82,2.04,-1.2836,13.775368,4.66,Alluvium_Unconsolidated,0,Gabon
309.28,6.54,0.443,33.81,1242.6,0.316,1.74,1.62,-1.637682,13.18089,2.88,Alluvium_Unconsolidated,0,Gabon
337.77,5.79,0.477,32.49,1247.8,0.332,2.22,1.63,-1.672261,13.139319,3.22,Alluvium_Unconsolidated,0,Gabon
356.6,2.89,0.469,29.36,1244.7,0.36,3.03,1.75,-1.792877,13.012801,2.92,Alluvium_Unconsolidated,0,Gabon
342.14,5.85,0.493,32.58,1247.5,0.357,2.97,2.04,-1.75831,13.142263,5.7,Alluvium_Unconsolidated,0,Gabon
326.87,8.0,0.2,37.0,1191.4,0.21,3.18,1.34,-1.420327,13.351886,4.66,Alluvium_Unconsolidated,0,Gabon
389.72,5.88,0.354,32.64,1247.4,0.216,3.07,2.26,-1.254193,13.144165,3.06,Alluvium_Unconsolidated,0,Gabon
349.7,3.74,0.49,29.95,1024.2,0.358,2.48,1.75,-1.765502,13.656666,1.44,Alluvium_Unconsolidated,0,Gabon
386.29,6.78,0.403,34.28,1239.9,0.229,2.55,2.23,-1.22085,13.19614,3.42,Alluvium_Unconsolidated,0,Gabon
312.61,3.89,0.285,30.08,1028.0,0.255,2.57,2.49,-1.526239,13.650356,3.25,Alluvium_Unconsolidated,0,Gabon
357.2,5.43,0.293,31.93,1068.9,0.205,1.67,1.46,-1.295843,13.582,1.51,Alluvium_Unconsolidated,0,Gabon
346.32,7.62,0.5,36.09,1222.8,0.351,1.97,2.3,-1.727552,13.265967,1.14,Alluvium_Unconsolidated,1,Gabon
328.8,4.11,0.5,30.29,1249.3,0.351,3.1,1.62,-1.727906,13.062324,5.09,Alluvium_Unconsolidated,0,Gabon
337.86,6.36,0.201,33.46,1097.5,0.212,2.34,1.85,-1.424004,13.533608,4.65,Alluvium_Unconsolidated,1,Gabon
367.11,5.81,0.282,32.52,1247.7,0.204,3.2,2.06,-1.303759,13.140493,5.54,Alluvium_Unconsolidated,0,Gabon
318.24,6.46,0.223,33.65,1101.0,0.228,2.8,2.05,-1.4695,13.527679,1.48,Alluvium_Unconsolidated,0,Gabon
314.57,1.8,0.203,29.02,967.1,0.214,1.61,2.48,-1.433279,13.755999,1.69,Alluvium_Unconsolidated,0,Gabon
311.92,2.74,0.282,29.29,947.8,0.254,1.75,2.36,-1.523756,13.79239,5.41,Alluvium_Unconsolidated,0,Gabon
323.9,5.28,0.438,31.71,1249.5,0.314,2.02,1.42,-1.633147,13.114454,1.63,Alluvium_Unconsolidated,1,Gabon
375.03,2.76,0.332,29.3,1244.0,0.211,3.01,2.48,-1.268881,13.007897,5.23,Alluvium_Unconsolidated,0,Gabon
318.65,7.97,0.35,36.92,1201.8,0.28,2.24,1.81,-1.570957,13.326284,2.07,Alluvium_Unconsolidated,0,Gabon
314.79,4.22,0.39,30.4,1249.5,0.295,1.99,1.3,-1.597866,13.067109,1.35,Alluvium_Unconsolidated,0,Gabon
318.21,7.59,0.302,36.03,1149.0,0.262,3.12,2.06,-1.538051,13.440907,5.71,Alluvium_Unconsolidated,0,Gabon
352.62,5.84,0.302,32.56,1247.6,0.206,3.19,2.12,-1.289147,13.141654,5.06,Alluvium_Unconsolidated,0,Gabon
399.77,6.03,0.43,32.89,1246.5,0.238,2.63,2.41,-1.200282,13.151991,2.83,Alluvium_Unconsolidated,1,Gabon
316.09,3.39,0.436,29.67,1015.8,0.313,3.18,2.3,-1.632,13.670882,4.62,Alluvium_Unconsolidated,0,Gabon
336.04,5.88,0.213,32.63,1082.1,0.222,2.47,2.09,-1.455466,13.559854,3.9,Alluvium_Unconsolidated,0,Gabon
345.71,3.74,0.5,29.95,1024.4,0.353,2.76,1.9,-1.735017,13.656426,3.55,Alluvium_Unconsolidated,1,Gabon
346.32,5.13,0.475,31.49,1249.7,0.36,3.19,2.05,-1.785853,13.107117,3.67,Alluvium_Unconsolidated,0,Gabon
329.42,6.53,0.373,33.79,1103.5,0.289,3.14,2.45,-1.586121,13.523308,5.78,Alluvium_Unconsolidated,0,Gabon
342.49,3.89,0.202,30.09,1248.8,0.213,1.9,1.77,-1.428282,13.053391,4.54,Alluvium_Unconsolidated,0,Gabon
356.33,2.67,0.5,29.26,999.1,0.349,3.07,1.82,-1.720077,13.699407,5.52,Alluvium_Unconsolidated,0,Gabon
301.52,2.26,0.416,29.11,957.6,0.305,2.65,2.04,-1.616644,13.773649,2.7,Alluvium_Unconsolidated,0,Gabon
386.0,2.37,0.391,29.14,992.5,0.226,2.91,1.57,-1.228879,13.710762,4.04,Alluvium_Unconsolidated,0,Gabon
368.37,7.84,0.265,36.6,1165.7,0.202,2.12,1.3,-1.316602,13.407957,5.52,Alluvium_Unconsolidated,0,Gabon
332.63,6.98,0.499,34.7,1120.6,0.348,1.94,2.44,-1.715816,13.493384,4.24,Alluvium_Unconsolidated,0,Gabon
355.42,7.62,0.474,36.08,1150.4,0.36,1.65,2.37,-1.787783,13.438244,4.21,Alluvium_Unconsolidated,0,Gabon
337.92,7.14,0.462,35.01,1126.8,0.324,2.43,2.5,-1.65491,13.482182,1.01,Alluvium_Unconsolidated,1,Gabon
346.08,6.97,0.492,34.67,1237.3,0.358,2.61,2.27,-1.76008,13.209269,5.31,Alluvium_Unconsolidated,1,Gabon
327.78,7.1,0.442,34.93,1125.2,0.315,2.62,2.48,-1.636468,13.485031,2.5,Alluvium_Unconsolidated,0,Gabon
342.52,8.0,0.202,37.0,1192.5,0.213,3.19,1.35,-1.428508,13.349167,5.09,Alluvium_Unconsolidated,0,Gabon
386.34,2.14,0.39,29.08,960.1,0.225,3.13,1.77,-1.229629,13.768978,1.47,Alluvium_Unconsolidated,0,Gabon
337.21,2.16,0.2,29.08,959.7,0.209,1.7,2.47,-1.413966,13.769721,2.03,Alluvium_Unconsolidated,0,Gabon
326.46,8.0,0.491,36.99,1188.3,0.34,1.61,2.41,-1.692493,13.359087,5.72,Alluvium_Unconsolidated,0,Gabon
326.34,6.49,0.21,33.72,1243.1,0.22,2.44,1.36,-1.450554,13.177983,1.13,Alluvium_Unconsolidated,0,Gabon
322.92,3.53,0.492,29.78,1019.1,0.341,3.08,2.05,-1.695747,13.665226,5.56,Alluvium_Unconsolidated,0,Gabon
374.08,7.95,0.397,36.88,1203.9,0.227,1.85,1.79,-1.224989,13.32078,5.73,Alluvium_Unconsolidated,0,Gabon
313.06,2.36,0.277,29.14,992.3,0.252,2.13,2.49,-1.519954,13.711116,5.49,Alluvium_Unconsolidated,0,Gabon
346.66,8.0,0.239,36.99,1188.6,0.2,2.65,1.32,-1.339904,13.358337,2.69,Alluvium_Unconsolidated,1,Gabon
340.87,7.41,0.488,35.61,1139.4,0.359,1.6,2.38,-1.767805,13.459087,5.56,Alluvium_Unconsolidated,0,Gabon
320.46,5.93,0.326,32.72,1247.1,0.271,1.61,1.31,-1.554518,13.146608,5.66,Alluvium_Unconsolidated,0,Gabon
370.27,2.03,0.414,29.05,984.9,0.233,3.07,1.55,-1.212577,13.724157,2.41,Alluvium_Unconsolidated,0,Gabon
374.86,5.38,0.357,31.84,1067.3,0.217,1.95,1.35,-1.252018,13.58476,4.48,Alluvium_Unconsolidated,0,Gabon
329.31,4.47,0.263,30.67,1042.6,0.247,2.57,2.45,-1.509304,13.625835,3.29,Alluvium_Unconsolidated,0,Gabon
349.01,1.54,0.488,29.0,974.2,0.358,2.96,1.48,-1.767418,13.743068,4.91,Alluvium_Unconsolidated,0,Gabon
331.53,7.68,0.455,36.24,1220.5,0.321,1.6,1.99,-1.648075,13.273372,5.46,Alluvium_Unconsolidated,0,Gabon
332.5,4.54,0.2,30.75,1249.9,0.21,2.12,1.72,-1.4193,13.080606,2.93,Alluvium_Unconsolidated,0,Gabon
316.95,3.92,0.464,30.1,1248.9,0.326,2.62,1.37,-1.657562,13.054247,5.33,Alluvium_Unconsolidated,0,Gabon
312.62,6.62,0.237,33.96,1241.8,0.235,2.16,1.3,-1.485045,13.185683,2.63,Alluvium_Unconsolidated,0,Gabon
306.39,3.77,0.344,29.98,1025.2,0.278,2.9,2.49,-1.567079,13.655087,1.06,Alluvium_Unconsolidated,1,Gabon
385.6,7.95,0.349,36.88,1203.7,0.215,2.1,1.64,-1.257318,13.321517,5.56,Alluvium_Unconsolidated,0,Gabon
318.14,5.44,0.278,31.94,1249.1,0.252,1.64,1.31,-1.520624,13.122005,5.8,Alluvium_Unconsolidated,0,Gabon
352.85,2.7,0.474,29.27,1243.6,0.36,3.03,1.7,-1.788186,13.005536,2.93,Alluvium_Unconsolidated,1,Gabon
330.21,7.85,0.47,36.64,1212.1,0.328,1.6,2.15,-1.66381,13.298464,5.48,Alluvium_Unconsolidated,0,Gabon
355.7,4.18,0.327,30.36,1249.5,0.211,3.17,2.39,-1.27235,13.065503,5.8,Alluvium_Unconsolidated,0,Gabon
327.33,7.63,0.399,36.11,1151.2,0.299,2.62,2.32,-1.604382,13.436766,2.5,Alluvium_Unconsolidated,0,Gabon
307.59,2.79,0.379,29.31,1001.9,0.291,2.87,2.38,-1.590277,13.694565,0.83,Alluvium_Unconsolidated,1,Gabon
336.92,7.97,0.497,36.92,1180.4,0.356,1.65,2.5,-1.747095,13.376865,4.2,Alluvium_Unconsolidated,0,Gabon
373.83,7.97,0.323,36.93,1181.2,0.21,1.95,1.42,-1.275034,13.375126,5.8,Alluvium_Unconsolidated,0,Gabon
333.83,3.74,0.248,29.95,1024.3,0.24,2.25,2.47,-1.496139,13.656564,5.08,Alluvium_Unconsolidated,0,Gabon
366.72,2.61,0.271,29.23,950.4,0.202,2.64,2.21,-1.311826,13.787276,5.43,Alluvium_Unconsolidated,0,Gabon
346.86,3.01,0.208,29.43,1006.9,0.202,1.62,2.18,-1.381234,13.685915,1.29,Alluvium_Unconsolidated,0,Gabon
327.63,1.95,0.495,29.04,983.2,0.343,3.19,1.81,-1.701435,13.727033,5.68,Alluvium_Unconsolidated,1,Gabon
352.93,4.35,0.204,30.54,1039.7,0.204,1.64,2.04,-1.391468,13.630787,4.4,Alluvium_Unconsolidated,0,Gabon
347.68,4.04,0.208,30.22,1249.2,0.202,2.35,1.98,-1.381053,13.059355,1.19,Alluvium_Unconsolidated,1,Gabon
335.19,6.26,0.27,33.29,1245.0,0.249,1.81,1.3,-1.514781,13.164482,5.09,Alluvium_Unconsolidated,0,Gabon
344.05,4.66,0.483,30.9,1250.0,0.359,3.19,1.93,-1.776272,13.086189,3.39,Alluvium_Unconsolidated,1,Gabon
320.55,5.19,0.373,31.57,1249.6,0.289,1.72,1.32,-1.586009,13.109852,3.17,Alluvium_Unconsolidated,0,Gabon
340.91,4.38,0.21,30.57,1040.3,0.202,1.61,1.97,-1.37641,13.62969,3.57,Alluvium_Unconsolidated,0,Gabon
314.03,2.49,0.419,29.19,995.2,0.306,3.02,2.25,-1.618967,13.706144,2.37,Alluvium_Unconsolidated,1,Gabon
374.64,6.59,0.247,33.9,1105.6,0.2,1.7,1.43,-1.332039,13.51968,5.07,Alluvium_Unconsolidated,0,Gabon
363.75,2.96,0.259,29.41,1005.9,0.201,1.94,1.92,-1.322201,13.687676,4.4,Alluvium_Unconsolidated,0,Gabon
353.81,2.91,0.499,29.38,1244.8,0.354,3.2,1.52,-1.737844,13.01378,2.74,Alluvium_Unconsolidated,0,Gabon
311.69,1.91,0.405,29.03,982.3,0.301,2.83,2.23,-1.608161,13.72866,1.13,Alluvium_Unconsolidated,0,Gabon
327.4,7.4,0.425,35.6,1229.1,0.309,1.6,1.77,-1.623472,13.243848,5.58,Alluvium_Unconsolidated,0,Gabon
350.59,5.62,0.31,32.22,1074.5,0.208,1.7,1.4,-1.283806,13.572636,1.94,Alluvium_Unconsolidated,0,Gabon
340.63,7.67,0.476,36.21,1153.9,0.36,1.65,2.39,-1.785585,13.431495,4.09,Alluvium_Unconsolidated,0,Gabon
344.84,4.37,0.201,30.56,1040.0,0.211,1.79,2.18,-1.421936,13.630281,5.57,Alluvium_Unconsolidated,0,Gabon
318.75,2.47,0.27,29.18,953.1,0.249,1.74,2.41,-1.514177,13.782086,5.32,Alluvium_Unconsolidated,0,Gabon
342.79,7.13,0.204,34.99,1234.8,0.204,3.11,1.42,-1.391371,13.22063,5.71,Alluvium_Unconsolidated,0,Gabon
342.98,5.83,0.202,32.55,1247.6,0.213,2.42,1.5,-1.428199,13.141455,0.98,Alluvium_Unconsolidated,0,Gabon
314.75,4.79,0.431,31.05,1051.0,0.311,3.19,2.44,-1.628169,13.611909,5.73,Alluvium_Unconsolidated,1,Gabon
379.87,5.09,0.308,31.44,1249.8,0.207,3.19,2.25,-1.284994,13.105424,5.64,Alluvium_Unconsolidated,0,Gabon
348.44,6.77,0.494,34.25,1112.1,0.343,2.16,2.45,-1.700586,13.508313,2.66,Alluvium_Unconsolidated,0,Gabon
340.1,5.86,0.205,32.61,1081.7,0.203,1.88,1.78,-1.388501,13.560428,5.77,Alluvium_Unconsolidated,0,Gabon
324.73,6.96,0.493,34.64,1237.6,0.342,2.04,1.99,-1.697818,13.208105,1.8,Alluvium_Unconsolidated,0,Gabon
388.76,3.28,0.381,29.6,1246.6,0.223,3.19,2.5,-1.235483,13.028389,5.67,Alluvium_Unconsolidated,1,Gabon
317.73,6.49,0.282,33.71,1243.1,0.254,1.81,1.31,-1.523575,13.177853,5.09,Alluvium_Unconsolidated,0,Gabon
330.21,1.73,0.243,29.01,968.5,0.238,1.72,2.49,-1.491687,13.753505,5.21,Alluvium_Unconsolidated,0,Gabon
340.75,5.74,0.22,32.4,1248.0,0.2,2.97,1.79,-1.362008,13.136687,4.96,Alluvium_Unconsolidated,0,Gabon
381.78,7.99,0.408,36.98,1196.7,0.231,1.72,1.76,-1.216673,13.339165,5.25,Alluvium_Unconsolidated,0,Gabon
329.14,1.79,0.204,29.02,967.2,0.216,1.61,2.49,-1.437299,13.755761,1.99,Alluvium_Unconsolidated,0,Gabon
325.67,5.95,0.376,32.75,1084.4,0.29,3.19,2.49,-1.587973,13.555909,5.69,Alluvium_Unconsolidated,1,Gabon
325.1,2.23,0.216,29.1,989.4,0.224,1.69,2.48,-1.460884,13.716172,4.98,Alluvium_Unconsolidated,0,Gabon
317.14,6.82,0.49,34.35,1114.0,0.34,2.22,2.47,-1.691658,13.504972,2.19,Alluvium_Unconsolidated,1,Gabon
363.7,7.53,0.279,35.89,1225.6,0.203,2.93,1.64,-1.305581,13.256291,1.39,Alluvium_Unconsolidated,1,Gabon
362.01,7.39,0.25,35.58,1229.3,0.201,3.12,1.58,-1.329412,13.24301,3.66,Alluvium_Unconsolidated,0,Gabon
357.47,2.32,0.49,29.13,991.3,0.358,2.83,1.57,-1.764736,13.712811,4.03,Alluvium_Unconsolidated,0,Gabon
341.99,1.94,0.5,29.04,964.2,0.351,3.19,1.59,-1.725278,13.761414,5.69,Alluvium_Unconsolidated,1,Gabon
310.74,7.16,0.221,35.07,1128.0,0.227,3.01,1.86,-1.466656,13.479948,2.27,Alluvium_Unconsolidated,0,Gabon
368.34,5.06,0.338,31.4,1249.8,0.213,3.19,2.33,-1.264842,13.104048,5.09,Alluvium_Unconsolidated,0,Gabon
324.84,7.38,0.23,35.54,1137.8,0.232,3.13,1.85,-1.478342,13.462116,3.83,Alluvium_Unconsolidated,0,Gabon
376.71,1.75,0.341,29.01,968.2,0.213,2.88,1.87,-1.26239,13.754036,4.3,Alluvium_Unconsolidated,0,Gabon
340.05,6.35,0.245,33.46,1097.4,0.239,2.95,2.17,-1.493046,13.533792,1.57,Alluvium_Unconsolidated,0,Gabon
354.36,1.7,0.483,29.01,969.2,0.359,2.94,1.43,-1.776576,13.752244,4.77,Alluvium_Unconsolidated,0,Gabon
346.75,5.52,0.494,32.07,1071.6,0.357,2.07,2.08,-1.75666,13.57757,3.33,Alluvium_Unconsolidated,0,Gabon
364.85,7.95,0.493,36.89,1203.5,0.357,1.91,2.48,-1.758214,13.321825,0.95,Alluvium_Unconsolidated,1,Gabon
349.09,4.26,0.206,30.45,1037.3,0.203,1.62,2.03,-1.384972,13.634719,3.89,Alluvium_Unconsolidated,0,Gabon
316.7,7.01,0.297,34.74,1236.8,0.26,1.89,1.36,-1.534974,13.21165,4.6,Alluvium_Unconsolidated,0,Gabon
344.25,4.01,0.202,30.2,1031.0,0.205,1.63,2.11,-1.395903,13.645244,4.12,Alluvium_Unconsolidated,0,Gabon
349.63,5.47,0.483,31.98,1249.0,0.359,3.13,2.06,-1.775852,13.123237,4.78,Alluvium_Unconsolidated,0,Gabon
361.97,1.85,0.289,29.02,966.0,0.204,2.58,2.05,-1.298729,13.757965,5.59,Alluvium_Unconsolidated,0,Gabon
300.82,4.5,0.36,30.7,1043.4,0.284,3.09,2.5,-1.57736,13.624633,3.25,Alluvium_Unconsolidated,0,Gabon
334.73,7.94,0.323,36.84,1205.6,0.27,2.35,1.69,-1.55267,13.316527,1.2,Alluvium_Unconsolidated,0,Gabon
337.36,5.0,0.49,31.31,1056.6,0.358,2.16,1.96,-1.763662,13.602494,2.68,Alluvium_Unconsolidated,0,Gabon
376.41,6.3,0.299,33.37,1095.8,0.206,1.61,1.36,-1.291469,13.53656,2.01,Alluvium_Unconsolidated,1,Gabon
338.64,1.94,0.498,29.04,964.1,0.355,3.14,1.51,-1.744209,13.761551,5.79,Alluvium_Unconsolidated,0,Gabon
331.11,7.51,0.494,35.85,1144.7,0.343,1.84,2.5,-1.699655,13.449146,4.89,Alluvium_Unconsolidated,0,Gabon
362.83,7.91,0.209,36.77,1172.2,0.202,2.78,1.33,-1.378716,13.394385,1.63,Alluvium_Unconsolidated,0,Gabon
371.9,7.47,0.386,35.75,1227.3,0.224,2.31,2.0,-1.232322,13.250199,4.78,Alluvium_Unconsolidated,0,Gabon
334.61,7.54,0.487,35.91,1146.3,0.338,1.93,2.5,-1.686589,13.4462,4.36,Alluvium_Unconsolidated,0,Gabon
345.32,5.7,0.463,32.33,1076.6,0.36,1.72,1.9,-1.799897,13.569026,5.57,Alluvium_Unconsolidated,0,Gabon
367.77,2.56,0.218,29.21,951.4,0.201,2.13,2.39,-1.364736,13.785457,5.35,Alluvium_Unconsolidated,0,Gabon
378.01,2.65,0.421,29.25,1243.3,0.235,3.2,2.48,-1.207066,13.003666,5.4,Alluvium_Unconsolidated,0,Gabon
323.24,5.16,0.253,31.53,1061.1,0.242,2.67,2.37,-1.50007,13.595125,2.53,Alluvium_Unconsolidated,0,Gabon
389.69,3.39,0.358,29.68,1247.1,0.217,3.17,2.48,-1.251382,13.032965,5.8,Alluvium_Unconsolidated,0,Gabon
338.33,6.41,0.483,33.57,1099.4,0.359,1.71,2.15,-1.776647,13.530368,5.62,Alluvium_Unconsolidated,0,Gabon
375.3,7.82,0.382,36.56,1214.3,0.223,2.08,1.84,-1.235454,13.292349,5.61,Alluvium_Unconsolidated,0,Gabon
346.49,3.81,0.219,30.01,1248.6,0.2,2.47,2.1,-1.362309,13.05007,1.35,Alluvium_Unconsolidated,1,Gabon
333.96,5.36,0.232,31.82,1249.3,0.232,1.84,1.39,-1.479885,13.118061,4.93,Alluvium_Unconsolidated,1,Gabon
374.01,2.5,0.351,29.19,995.4,0.215,2.65,1.67,-1.256233,13.705764,5.4,Alluvium_Unconsolidated,0,Gabon
309.57,1.51,0.394,29.0,973.7,0.296,2.68,2.21,-1.600235,13.744041,2.47,Alluvium_Unconsolidated,0,Gabon
304.34,7.43,0.291,35.66,1140.4,0.258,3.18,2.08,-1.530361,13.457164,5.78,Alluvium_Unconsolidated,0,Gabon
339.18,7.95,0.499,36.88,1177.8,0.354,1.62,2.5,-1.740239,13.382568,4.74,Alluvium_Unconsolidated,0,Gabon
368.12,2.85,0.3,29.34,1003.2,0.206,2.24,1.78,-1.29077,13.692308,5.65,Alluvium_Unconsolidated,0,Gabon
385.1,8.0,0.351,37.0,1189.8,0.216,1.9,1.54,-1.255888,13.355654,5.79,Alluvium_Unconsolidated,0,Gabon
345.68,7.74,0.497,36.36,1218.3,0.356,2.06,2.4,-1.748686,13.280264,2.0,Alluvium_Unconsolidated,0,Gabon
354.92,5.77,0.308,32.45,1247.9,0.207,3.19,2.15,-1.28502,13.138195,4.98,Alluvium_Unconsolidated,1,Gabon
390.24,6.03,0.348,32.89,1087.1,0.215,1.76,1.32,-1.2581,13.551452,2.77,Alluvium_Unconsolidated,0,Gabon
317.2,6.46,0.389,33.67,1243.3,0.295,1.61,1.45,-1.597053,13.176361,4.99,Alluvium_Unconsolidated,0,Gabon
319.64,7.93,0.224,36.82,1174.6,0.229,3.2,1.58,-1.471409,13.389297,5.58,Alluvium_Unconsolidated,0,Gabon
394.89,7.61,0.372,36.07,1150.2,0.221,1.6,1.39,-1.241607,13.43856,3.1,Alluvium_Unconsolidated,0,Gabon
347.62,4.13,0.217,30.31,1034.1,0.201,1.6,1.95,-1.36574,13.64016,2.39,Alluvium_Unconsolidated,0,Gabon
330.51,2.59,0.241,29.22,950.8,0.237,1.63,2.46,-1.489098,13.786493,4.06,Alluvium_Unconsolidated,0,Gabon
313.49,2.21,0.27,29.09,958.6,0.249,1.78,2.43,-1.514506,13.771728,5.53,Alluvium_Unconsolidated,0,Gabon
311.21,4.93,0.366,31.23,1249.9,0.286,1.73,1.31,-1.581393,13.09803,2.95,Alluvium_Unconsolidated,0,Gabon
319.42,6.66,0.334,34.04,1241.4,0.274,1.66,1.38,-1.560278,13.188249,5.78,Alluvium_Unconsolidated,0,Gabon
